sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,weight,status,visibility,tax_class_name,qty,is_in_stock,url_key,meta_title,meta_description,meta_keywords,manufacturer,image,small_image,thumbnail,additional_images
3000,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 150 09/13 MODELO PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,44.0000,,,,2.02000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10124.jpg,catalog/products/10124.jpg,catalog/products/10124.jpg,catalog/products/10124.jpg
3018,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO BIZ 100/110I/125 MODELO 11/17 PRETO (MACICO) ,"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,0.01,,,,2.04000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10133.jpg,catalog/products/10133.jpg,catalog/products/10133.jpg,catalog/products/10133.jpg
3016,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO YBR FACTOR 125 MODELO 09/15 PRETO (MACICO),,,51.9000,,,,1.97000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10132.jpg,catalog/products/10132.jpg,catalog/products/10132.jpg,catalog/products/10132.jpg
3012,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TWISTER CBX 250 MODELO 01/08 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,55.9000,,,,2.10000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10130.jpg,catalog/products/10130.jpg,catalog/products/10130.jpg,catalog/products/10130.jpg
3006,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 150 MODELO 04/08  PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,44.9000,,,,2.15000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10127.jpg,catalog/products/10127.jpg,catalog/products/10127.jpg,catalog/products/10127.jpg
3008,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO FAZER 250 MODELO 05/17 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,55.9000,,,,1.95000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10128.jpg,catalog/products/10128.jpg,catalog/products/10128.jpg,catalog/products/10128.jpg
3007,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 150 MODELO 04/08 CROMADO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e cromado, evitando que a peça descasque com a ação do tempo.",,48.9000,,,,2.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11382.jpg,catalog/products/11382.jpg,catalog/products/11382.jpg,"catalog/products/11382.jpg,catalog/products/11383.jpg"
3004,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO FAZER 150 MODELO 14/22 E FACTOR 150 MODELO 16/22 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,52.0000,,,,2.02000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10126.jpg,catalog/products/10126.jpg,catalog/products/10126.jpg,catalog/products/10126.jpg
3010,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO CB 300 MODELO 09/15 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,56.9000,,,,1.97000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11765.jpg,catalog/products/11765.jpg,catalog/products/11765.jpg,catalog/products/11765.jpg
3001,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 150 MODELO 09/13 CROMADO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e cromado, evitando que a peça descasque com a ação do tempo.",,49.0000,,,,2.00000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11385.jpg,catalog/products/11385.jpg,catalog/products/11385.jpg,catalog/products/11385.jpg
3014,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 125 MODELO 00/04 / FAN 125 MODELO 05/08 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,44.9000,,,,2.14000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10131.jpg,catalog/products/10131.jpg,catalog/products/10131.jpg,catalog/products/10131.jpg
3002,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 125 MODELO 14/16 / FAN 160 MODELO 16/24 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,44.0000,,,,1.90000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10125.jpg,catalog/products/10125.jpg,catalog/products/10125.jpg,catalog/products/10125.jpg
3003,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TITAN 125/150 MODELO 14/16 / FAN 160 MODELO 16/23 CROMADO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e cromado, evitando que a peça descasque com a ação do tempo.",,49.0000,,,,1.88000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11384.jpg,catalog/products/11384.jpg,catalog/products/11384.jpg,catalog/products/11384.jpg
3020,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO YBR 125 MODELO 00/08 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,0.01,,,,1.75000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10134.jpg,catalog/products/10134.jpg,catalog/products/10134.jpg,catalog/products/10134.jpg
3022,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO CG 160 TITAN MODELO 16/22 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,0.01,,,,2.36000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10135.jpg,catalog/products/10135.jpg,catalog/products/10135.jpg,catalog/products/10135.jpg
3023,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO CG 160 TITAN MODELO 16/22 CROMADO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e cromado, evitando que a peça descasque com a ação do tempo.",,0.01,,,,2.35000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11377.jpg,catalog/products/11377.jpg,catalog/products/11377.jpg,catalog/products/11377.jpg
3024,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO TWISTER 250 MODELO 16/19 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,0.01,,,,2.14000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10136.jpg,catalog/products/10136.jpg,catalog/products/10136.jpg,catalog/products/10136.jpg
3028,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO BIZ 125 MODELO 06/10 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,0.01,,,,1.74000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11376.jpg,catalog/products/11376.jpg,catalog/products/11376.jpg,catalog/products/11376.jpg
3040,Default,simple,Categorias/Protetor De Carenagem,base,PROTETOR DE CARENAGEM XRE 300 MOD. 09/22 - PRETO FOSCO,"Tubo de 2mm reforçado, curvado , polido, de Aço carbono garantindo a qualidade da peça.


Pintura eletrostática , evitando desgastes com facilidade.

Soldados em gabaritos de precisão e chapas cortadas a laser.

Acompanha manual de instalação.

Fácil maneira de instalação, sem perder a originalidade da moto.",,0.01,,,,6.13000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11371.jpg,catalog/products/11371.jpg,catalog/products/11371.jpg,catalog/products/11371.jpg
3050,Default,simple,Categorias/Protetor De Carenagem,base,PROTETOR DE CARENAGEM FACTOR 125 MOD. 09/14 - PRETO FOSCO,,,0.01,,,,3.56000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11370.jpg,catalog/products/11370.jpg,catalog/products/11370.jpg,catalog/products/11370.jpg
3060,Default,simple,Categorias/Protetor De Carenagem,base,PROTETOR DE CARENAGEM FAZER 150 MOD. 13/22 - PRETO FOSCO,,,0.01,,,,3.64000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11369.jpg,catalog/products/11369.jpg,catalog/products/11369.jpg,catalog/products/11369.jpg
2008,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO BIZ 100 MODELO 98/05 PRETO (MACICO),"Bagageiro feito com aço maciço, chapas cortadas a laser e pintura eletrostática, evitando que a peça descasque com a ação do tempo.",,0.01,,,,1.86000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11398.jpg,catalog/products/11398.jpg,catalog/products/11398.jpg,catalog/products/11398.jpg
3070,Default,simple,Categorias/Protetor De Carenagem,base,PROTETOR DE CARENAGEM BROS 160 MOD. 15/20 - PRETO FOSCO,"Tubo de 2mm reforçado, curvado , polido, de Aço carbono garantindo a qualidade da peça.


Pintura eletrostática , evitando desgastes com facilidade.

Soldados em gabaritos de precisão e chapas cortadas a laser.

Acompanha manual de instalação.

Fácil maneira de instalação, sem perder a originalidade da moto.",,0.01,,,,3.89000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11368.jpg,catalog/products/11368.jpg,catalog/products/11368.jpg,catalog/products/11368.jpg
3080,Default,simple,Categorias/Protetor De Carenagem,base,PROTETOR DE CARENAGEM FAZER 250 MOD. 2018/2020 - PRETO FOSCO,"Tubo de 2mm reforçado, curvado , polido, de Aço carbono garantindo a qualidade da peça.


Pintura eletrostática , evitando desgastes com facilidade.

Soldados em gabaritos de precisão e chapas cortadas a laser.

Acompanha manual de instalação.

Fácil maneira de instalação, sem perder a originalidade da moto.
",,0.01,,,,4.41000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11367.jpg,catalog/products/11367.jpg,catalog/products/11367.jpg,catalog/products/11367.jpg
3095,Default,simple,Categorias/Protetores De Carter/Preto Fosco,base,PROTETOR DE CARTER TENERE 250 MODELO 2013/2019 - PRETO FOSCO,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11724.jpg,catalog/products/11724.jpg,catalog/products/11724.jpg,catalog/products/11724.jpg
2006,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO POP 110 MODELO 15/22 PRETO (MACICO),,,0.01,,,,2.52000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11409.jpg,catalog/products/11409.jpg,catalog/products/11409.jpg,"catalog/products/11409.jpg,catalog/products/11410.jpg"
3085,Default,simple,Categorias/Protetor De Carenagem,base,PROTETOR DE CARENAGEM FAZER 250 MOD. 09/17 - PRETO FOSCO,,,0.01,,,,4.71000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11366.jpg,catalog/products/11366.jpg,catalog/products/11366.jpg,catalog/products/11366.jpg
3036,Default,simple,Categorias/Protetor De Carenagem,base,PROTETOR DE CARENAGEM TITAN 160 MOD. 16/22 - PRETO FOSCO,,,0.01,,,,2.32000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11373.jpg,catalog/products/11373.jpg,catalog/products/11373.jpg,"catalog/products/3036-site-2.jpg,catalog/products/11373.jpg"
2004,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO XTZ 125 MODELO 02/16 PRETO (MACICO),,,0.01,,,,1.98000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11399.jpg,catalog/products/11399.jpg,catalog/products/11399.jpg,catalog/products/11399.jpg
40,Default,simple,Categorias/Estribos,base,ESTRIBO CG/TITAN 125 MODELO 83/00 - 02/04 E FAN 125 MODELO 04/08 (MACIÇO),"Fabricado em aço nas mesmas características originais,

Acabamento com excelente resistência, assim com qualidade, durabilidade e segurança ao consumidor.
",,0.01,,,,1.05000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11802.jpg,catalog/products/11802.jpg,catalog/products/11802.jpg,"catalog/products/10345.jpg,catalog/products/11076.jpg,catalog/products/11802.jpg"
41,Default,simple,Categorias/Estribos,base,ESTRIBO TITAN 150 04/08 E FAN 150 MODELO 11 (MACIÇO),"Fabricado em aço nas mesmas características originais,

Acabamento com excelente resistência, assim com qualidade, durabilidade e segurança ao consumidor.",,0.01,,,,1.10000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11803.jpg,catalog/products/11803.jpg,catalog/products/11803.jpg,"catalog/products/10346.jpg,catalog/products/11077.jpg,catalog/products/11803.jpg"
2314,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO BROS NXR 125/150 MOD. 03/08 CINZA,"GUIDON BROSS NXR 125/150 MODELO ORIGINAL POLIDO CINZA

Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.",,16.2500,,,,0.79000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10370.jpg,catalog/products/10370.jpg,catalog/products/10370.jpg,catalog/products/10370.jpg
2352,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO CB 300 MOD. 09/15 CROMADO COM BUCHA PARA FIXACAO DE PESO,"GUIDON CB 300 MODELO ORIGINAL POLIDO COM PESO CROMADO


Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.
",,20.7000,,,,0.81000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10387.jpg,catalog/products/10387.jpg,catalog/products/10387.jpg,catalog/products/10387.jpg
2311,Default,simple,Categorias/Categorias/Guidões,base,GUIDÃO CG/ML 125 1983/1989 MOD. MOD. ORIG. POLIDO CROMADO,"GUIDON CG/ML 83 MODELO ORIGINAL CROMADO

Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.",,14.7500,,,,0.89000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10369.jpg,catalog/products/10369.jpg,catalog/products/10369.jpg,catalog/products/10369.jpg
2321,Default,simple,Categorias/Categorias/Guidões/Linha Yamaha,base,GUIDON FALCON NX 400  MODELO ORIGINAL PRETO,"GUIDON FALCON NX 400  MODELO ORIGINAL POLIDO PRETO


Padrão montadora:
Tubo de 2MM, niquelado , recartilhamento e furação original, lixado e polido.",,14.7500,,,,0.79000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11390.jpg,catalog/products/11390.jpg,catalog/products/11390.jpg,catalog/products/11390.jpg
2363,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO HORNET 600 MOD. 08/13 CROMADO COM BUCHA PARA FIXACAO DE PESO,"GUIDON HORNET 08 MODELO ORIGINAL COM PESO CROMADO


Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.",,19.5000,,,,0.77000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10394.jpg,catalog/products/10394.jpg,catalog/products/10394.jpg,catalog/products/10394.jpg
2319,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO TITAN 125/150 / FAN 125/150 MOD. 09/13 CROMADO COM BUCHA PARA FIXACAO DE PESO,"GUIDON TITAN 150/125 09/13 MODELO ORIGINAL POLIDO COM PESO CROMADO

Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.
",,19.5000,,,,0.96000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11715.jpg,catalog/products/11715.jpg,catalog/products/11715.jpg,catalog/products/11715.jpg
2308,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO TITAN 150 MOD. 04/08 CROMADO COM BUCHA PARA FIXACAO DE PESO,"Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.
",,19.5000,,,,0.94000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11848.jpg,catalog/products/11848.jpg,catalog/products/11848.jpg,catalog/products/11848.jpg
2357,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO TITAN 150 MOD. 04/08 PRETO,,,14.7500,,,,0.89000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10392.jpg,catalog/products/10392.jpg,catalog/products/10392.jpg,catalog/products/10392.jpg
2301,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO TWISTER CBX 250 2001/2008 MOD. ORIG.  CROMADO,,,15.8000,,,,0.74000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10362.jpg,catalog/products/10362.jpg,catalog/products/10362.jpg,catalog/products/10362.jpg
2312,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDÃO TWISTER CBX 250 2001/2008 MOD.ORIG. C/PESO POLIDO CROMADO,"GUIDON TWISTER CBX 250 MODELO ORIGINAL POLIDO COM PESO CROMADO

Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.
",,20.7000,,,,0.81000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11714.jpg,catalog/products/11714.jpg,catalog/products/11714.jpg,catalog/products/11714.jpg
2304,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO BROS NXR 125/150 MOD. 03/08 PRETO,,,14.7500,,,,0.79000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10365.jpg,catalog/products/10365.jpg,catalog/products/10365.jpg,catalog/products/10365.jpg
2359,Default,simple,Categorias/Categorias/Guidões,base,GUIDON CG/ML 83 MODELO ORIGINAL PRETO,"GUIDON CG/ML 83 MODELO ORIGINAL POLIDO PRETO


Padrão montadora:
Tubo de 2MM, niquelado , recartilhamento e furação original, lixado e polido.
",,14.7500,,,,0.90000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11850.jpg,catalog/products/11850.jpg,catalog/products/11850.jpg,catalog/products/11850.jpg
2300,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO TITAN 150 MOD. 04/08 CROMADO,"GUIDÃO TITAN 150 05/08 MODELO ORIGINAL POLIDO CROMADO.


Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.",,14.7500,,,,0.94000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10361.jpg,catalog/products/10361.jpg,catalog/products/10361.jpg,catalog/products/10361.jpg
2303,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO TITAN 125/150 / FAN 125/150 MOD. 09/13 CROMADO,,,14.7500,,,,0.90000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10364.jpg,catalog/products/10364.jpg,catalog/products/10364.jpg,catalog/products/10364.jpg
2309,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO TITAN 125 MOD. 00/04 / FAN 125 MOD. 05/08 CROMADO,,,15.8000,,,,0.84000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10368.jpg,catalog/products/10368.jpg,catalog/products/10368.jpg,catalog/products/10368.jpg
2317,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO CG TITAN 125 MOD. 95/02 CROMADO,"GUIDON TITAN 125 95/02 MODELO ORIGINAL POLIDO CROMADO

Padrão montadora:
Tubo de 2MM, niquelado e cromado para garantir mais fixação, recartilhamento e furação original, lixado e polido.
",,14.7500,,,,0.88000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10373.jpg,catalog/products/10373.jpg,catalog/products/10373.jpg,catalog/products/10373.jpg
2338,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO CBX 200 STRADA MOD. 94/02 PRETO COM BUCHA PARA FIXACAO DE PESO,,,20.7000,,,,0.89000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11716.jpg,catalog/products/11716.jpg,catalog/products/11716.jpg,catalog/products/11716.jpg
2353,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO XRE 300 MOD. 10/15 CINZA COM BUCHA PARA FIXACAO DE PESO,"GUIDON XRE 300 MODELO ORIGINAL COM PESO POLIDO CINZA

Padrão montadora:
Tubo de 2MM, niquelado , recartilhamento e furação original, lixado e polido.
",,28.5200,,,,1.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10388.jpg,catalog/products/10388.jpg,catalog/products/10388.jpg,catalog/products/10388.jpg
